product_cd	category_major_cd	category_medium_cd	category_small_cd	unit_price	unit_cost	category_major_name	category_medium_name	category_small_name
50301	Japanese Japanese	Raw noodles	Raw udon	P050301018	5	503	138.0	104.0
50301	Japanese Japanese	Raw noodles	Raw udon	P050301019	5	503	148.0	111.0
50301	Japanese Japanese	Raw noodles	Raw udon	P050301020	5	503	158.0	119.0
50301	Japanese Japanese	Raw noodles	Raw udon	P050301021	5	503	188.0	141.0
50301	Japanese Japanese	Raw noodles	Raw udon	P050301022	5	503	188.0	141.0
50301	Japanese Japanese	Raw noodles	Raw udon	P050301023	5	503	188.0	141.0
50301	Japanese Japanese	Raw noodles	Raw udon	P050301024	5	503	188.0	141.0
50301	Japanese Japanese	Raw noodles	Raw udon	P050301025	5	503	188.0	141.0
50301	Japanese Japanese	Raw noodles	Raw udon	P050301026	5	503	198.0	149.0
50301	Japanese Japanese	Raw noodles	Raw udon	P050301027	5	503	198.0	149.0
50301	Japanese Japanese	Raw noodles	Raw udon	P050301028	5	503	198.0	149.0
50301	Japanese Japanese	Raw noodles	Raw udon	P050301029	5	503	198.0	149.0
50301	Japanese Japanese	Raw noodles	Raw udon	P050301030	5	503	198.0	149.0
50301	Japanese Japanese	Raw noodles	Raw udon	P050301031	5	503	208.0	156.0
50301	Japanese Japanese	Raw noodles	Raw udon	P050301032	5	503	228.0	171.0
50301	Japanese Japanese	Raw noodles	Raw udon	P050301033	5	503	238.0	179.0
50301	Japanese Japanese	Raw noodles	Raw udon	P050301034	5	503	248.0	186.0
50301	Japanese Japanese	Raw noodles	Raw udon	P050301035	5	503	248.0	186.0
50301	Japanese Japanese	Raw noodles	Raw udon	P050301036	5	503	258.0	194.0
50301	Japanese Japanese	Raw noodles	Raw udon	P050301037	5	503	278.0	209.0
50301	Japanese Japanese	Raw noodles	Raw udon	P050301038	5	503	278.0	209.0
50302	Japanese Japanese	Raw noodles	Raw soba	P050302001	5	503	80.0	60.0
50302	Japanese Japanese	Raw noodles	Raw soba	P050302002	5	503	95.0	71.0
50302	Japanese Japanese	Raw noodles	Raw soba	P050302003	5	503	158.0	119.0
50302	Japanese Japanese	Raw noodles	Raw soba	P050302004	5	503	250.0	188.0
50302	Japanese Japanese	Raw noodles	Raw soba	P050302005	5	503	298.0	224.0
50302	Japanese Japanese	Raw noodles	Raw soba	P050302006	5	503	298.0	224.0
50303	Japanese Japanese	Raw noodles	Raw ramen	P050303001	5	503	75.0	56.0
50303	Japanese Japanese	Raw noodles	Raw ramen	P050303002	5	503	105.0	79.0
50303	Japanese Japanese	Raw noodles	Raw ramen	P050303003	5	503	128.0	96.0
50303	Japanese Japanese	Raw noodles	Raw ramen	P050303004	5	503	128.0	96.0
50303	Japanese Japanese	Raw noodles	Raw ramen	P050303005	5	503	130.0	98.0
50303	Japanese Japanese	Raw noodles	Raw ramen	P050303006	5	503	138.0	104.0
50303	Japanese Japanese	Raw noodles	Raw ramen	P050303007	5	503	138.0	104.0
50303	Japanese Japanese	Raw noodles	Raw ramen	P050303008	5	503	138.0	104.0
50303	Japanese Japanese	Raw noodles	Raw ramen	P050303009	5	503	138.0	104.0
50303	Japanese Japanese	Raw noodles	Raw ramen	P050303010	5	503	158.0	119.0
50303	Japanese Japanese	Raw noodles	Raw ramen	P050303011	5	503	198.0	149.0
50303	Japanese Japanese	Raw noodles	Raw ramen	P050303012	5	503	208.0	156.0
50303	Japanese Japanese	Raw noodles	Raw ramen	P050303013	5	503	208.0	156.0
50303	Japanese Japanese	Raw noodles	Raw ramen	P050303014	5	503	218.0	164.0
50303	Japanese Japanese	Raw noodles	Raw ramen	P050303015	5	503	218.0	164.0
50303	Japanese Japanese	Raw noodles	Raw ramen	P050303016	5	503	228.0	171.0
50303	Japanese Japanese	Raw noodles	Raw ramen	P050303017	5	503	235.0	176.0
50303	Japanese Japanese	Raw noodles	Raw ramen	P050303018	5	503	238.0	179.0
50303	Japanese Japanese	Raw noodles	Raw ramen	P050303019	5	503	248.0	186.0
50303	Japanese Japanese	Raw noodles	Raw ramen	P050303020	5	503	248.0	186.0
50303	Japanese Japanese	Raw noodles	Raw ramen	P050303021	5	503	248.0	186.0
50303	Japanese Japanese	Raw noodles	Raw ramen	P050303022	5	503	248.0	186.0
50303	Japanese Japanese	Raw noodles	Raw ramen	P050303023	5	503	248.0	186.0
50303	Japanese Japanese	Raw noodles	Raw ramen	P050303024	5	503	278.0	209.0
50303	Japanese Japanese	Raw noodles	Raw ramen	P050303025	5	503	278.0	209.0
50303	Japanese Japanese	Raw noodles	Raw ramen	P050303026	5	503	288.0	216.0
50303	Japanese Japanese	Raw noodles	Raw ramen	P050303027	5	503	288.0	216.0
50303	Japanese Japanese	Raw noodles	Raw ramen	P050303028	5	503	388.0	291.0
50303	Japanese Japanese	Raw noodles	Raw ramen	P050303029	5	503	288.0	216.0
50304	Japanese Japanese	Raw noodles	Raw pasta	P050304001	5	503	118.0	89.0
50304	Japanese Japanese	Raw noodles	Raw pasta	P050304002	5	503	138.0	104.0
50304	Japanese Japanese	Raw noodles	Raw pasta	P050304003	5	503	155.0	116.0
50304	Japanese Japanese	Raw noodles	Raw pasta	P050304004	5	503	168.0	126.0
50304	Japanese Japanese	Raw noodles	Raw pasta	P050304005	5	503	195.0	146.0
50304	Japanese Japanese	Raw noodles	Raw pasta	P050304006	5	503	238.0	179.0
50304	Japanese Japanese	Raw noodles	Raw pasta	P050304007	5	503	238.0	179.0
50305	Japanese Japanese	Raw noodles	others	P050305001	5	503	58.0	44.0
50305	Japanese Japanese	Raw noodles	others	P050305002	5	503	65.0	49.0
50305	Japanese Japanese	Raw noodles	others	P050305003	5	503	75.0	56.0
50305	Japanese Japanese	Raw noodles	others	P050305004	5	503	75.0	56.0
50305	Japanese Japanese	Raw noodles	others	P050305005	5	503	85.0	64.0
50305	Japanese Japanese	Raw noodles	others	P050305006	5	503	100.0	75.0
50305	Japanese Japanese	Raw noodles	others	P050305007	5	503	108.0	81.0
50305	Japanese Japanese	Raw noodles	others	P050305008	5	503	118.0	89.0
50305	Japanese Japanese	Raw noodles	others	P050305009	5	503	118.0	89.0
50305	Japanese Japanese	Raw noodles	others	P050305010	5	503	138.0	104.0
50401	Japanese Japanese	Trick	Red plate	P050401001	5	504	60.0	45.0
50401	Japanese Japanese	Trick	Red plate	P050401002	5	504	198.0	149.0
50401	Japanese Japanese	Trick	Red plate	P050401003	5	504	248.0	186.0
50401	Japanese Japanese	Trick	Red plate	P050401004	5	504	288.0	216.0
50401	Japanese Japanese	Trick	Red plate	P050401005	5	504	288.0	216.0
50401	Japanese Japanese	Trick	Red plate	P050401006	5	504	498.0	374.0
50402	Japanese Japanese	Trick	Bamboo burning	P050402001	5	504	288.0	216.0
50402	Japanese Japanese	Trick	Bamboo burning	P050402002	5	504	358.0	269.0
50402	Japanese Japanese	Trick	Bamboo burning	P050402003	5	504	480.0	360.0
50402	Japanese Japanese	Trick	Bamboo burning	P050402004	5	504	680.0	510.0
50403	Japanese Japanese	Trick	Bamboo ring	P050403001	5	504	128.0	96.0
50403	Japanese Japanese	Trick	Bamboo ring	P050403002	5	504	128.0	96.0
50403	Japanese Japanese	Trick	Bamboo ring	P050403003	5	504	128.0	96.0
50403	Japanese Japanese	Trick	Bamboo ring	P050403004	5	504	128.0	96.0
50403	Japanese Japanese	Trick	Bamboo ring	P050403005	5	504	180.0	135.0
50403	Japanese Japanese	Trick	Bamboo ring	P050403006	5	504	188.0	141.0
50403	Japanese Japanese	Trick	Bamboo ring	P050403007	5	504	188.0	141.0
50403	Japanese Japanese	Trick	Bamboo ring	P050403008	5	504	188.0	141.0
50403	Japanese Japanese	Trick	Bamboo ring	P050403009	5	504	188.0	141.0
50403	Japanese Japanese	Trick	Bamboo ring	P050403010	5	504	198.0	149.0
50403	Japanese Japanese	Trick	Bamboo ring	P050403011	5	504	198.0	149.0
50403	Japanese Japanese	Trick	Bamboo ring	P050403012	5	504	235.0	176.0
50403	Japanese Japanese	Trick	Bamboo ring	P050403013	5	504	238.0	179.0
50403	Japanese Japanese	Trick	Bamboo ring	P050403014	5	504	248.0	186.0
50403	Japanese Japanese	Trick	Bamboo ring	P050403015	5	504	248.0	186.0
50404	Japanese Japanese	Trick	Fried food	P050404001	5	504	98.0	74.0
50404	Japanese Japanese	Trick	Fried food	P050404002	5	504	100.0	75.0
50404	Japanese Japanese	Trick	Fried food	P050404003	5	504	100.0	75.0
50404	Japanese Japanese	Trick	Fried food	P050404004	5	504	100.0	75.0
50404	Japanese Japanese	Trick	Fried food	P050404005	5	504	108.0	81.0
50404	Japanese Japanese	Trick	Fried food	P050404006	5	504	128.0	96.0
50404	Japanese Japanese	Trick	Fried food	P050404007	5	504	128.0	96.0
50404	Japanese Japanese	Trick	Fried food	P050404008	5	504	128.0	96.0
50404	Japanese Japanese	Trick	Fried food	P050404009	5	504	138.0	104.0
50404	Japanese Japanese	Trick	Fried food	P050404010	5	504	138.0	104.0
50404	Japanese Japanese	Trick	Fried food	P050404011	5	504	148.0	111.0
50404	Japanese Japanese	Trick	Fried food	P050404012	5	504	148.0	111.0
50404	Japanese Japanese	Trick	Fried food	P050404013	5	504	148.0	111.0
50404	Japanese Japanese	Trick	Fried food	P050404014	5	504	148.0	111.0
50404	Japanese Japanese	Trick	Fried food	P050404015	5	504	168.0	126.0
50404	Japanese Japanese	Trick	Fried food	P050404016	5	504	168.0	126.0
50404	Japanese Japanese	Trick	Fried food	P050404017	5	504	168.0	126.0
50404	Japanese Japanese	Trick	Fried food	P050404018	5	504	168.0	126.0
50404	Japanese Japanese	Trick	Fried food	P050404019	5	504	178.0	134.0
50404	Japanese Japanese	Trick	Fried food	P050404020	5	504	178.0	134.0
50404	Japanese Japanese	Trick	Fried food	P050404021	5	504	178.0	134.0
50404	Japanese Japanese	Trick	Fried food	P050404022	5	504	178.0	134.0
50404	Japanese Japanese	Trick	Fried food	P050404023	5	504	178.0	134.0
50404	Japanese Japanese	Trick	Fried food	P050404024	5	504	188.0	141.0
50404	Japanese Japanese	Trick	Fried food	P050404025	5	504	188.0	141.0
50404	Japanese Japanese	Trick	Fried food	P050404026	5	504	188.0	141.0
50404	Japanese Japanese	Trick	Fried food	P050404027	5	504	188.0	141.0
50404	Japanese Japanese	Trick	Fried food	P050404028	5	504	188.0	141.0
50404	Japanese Japanese	Trick	Fried food	P050404029	5	504	188.0	141.0
50404	Japanese Japanese	Trick	Fried food	P050404030	5	504	188.0	141.0
50404	Japanese Japanese	Trick	Fried food	P050404031	5	504	198.0	149.0
50404	Japanese Japanese	Trick	Fried food	P050404032	5	504	198.0	149.0
50404	Japanese Japanese	Trick	Fried food	P050404033	5	504	198.0	149.0
50404	Japanese Japanese	Trick	Fried food	P050404034	5	504	198.0	149.0
50404	Japanese Japanese	Trick	Fried food	P050404035	5	504	198.0	149.0
50404	Japanese Japanese	Trick	Fried food	P050404036	5	504	218.0	164.0
50404	Japanese Japanese	Trick	Fried food	P050404037	5	504	228.0	171.0
50404	Japanese Japanese	Trick	Fried food	P050404038	5	504	248.0	186.0
50404	Japanese Japanese	Trick	Fried food	P050404039	5	504	248.0	186.0
50404	Japanese Japanese	Trick	Fried food	P050404040	5	504	248.0	186.0
50404	Japanese Japanese	Trick	Fried food	P050404041	5	504	268.0	201.0
50404	Japanese Japanese	Trick	Fried food	P050404042	5	504	288.0	216.0
50404	Japanese Japanese	Trick	Fried food	P050404043	5	504	288.0	216.0
50404	Japanese Japanese	Trick	Fried food	P050404044	5	504	368.0	276.0
50405	Japanese Japanese	Trick	Hanpen	P050405001	5	504	148.0	111.0
50405	Japanese Japanese	Trick	Hanpen	P050405002	5	504	158.0	119.0
50405	Japanese Japanese	Trick	Hanpen	P050405003	5	504	168.0	126.0
50405	Japanese Japanese	Trick	Hanpen	P050405004	5	504	168.0	126.0
50405	Japanese Japanese	Trick	Hanpen	P050405005	5	504	188.0	141.0
50405	Japanese Japanese	Trick	Hanpen	P050405006	5	504	208.0	156.0
50405	Japanese Japanese	Trick	Hanpen	P050405007	5	504	278.0	209.0
50405	Japanese Japanese	Trick	Hanpen	P050405008	5	504	335.0	251.0
50405	Japanese Japanese	Trick	Hanpen	P050405009	5	504		
50406	Japanese Japanese	Trick	Other Kamaboko	P050406001	5	504	98.0	74.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406002	5	504	128.0	96.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406003	5	504	128.0	96.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406004	5	504	128.0	96.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406005	5	504	128.0	96.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406006	5	504	128.0	96.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406007	5	504	128.0	96.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406008	5	504	128.0	96.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406009	5	504	128.0	96.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406010	5	504	128.0	96.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406011	5	504	128.0	96.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406012	5	504	148.0	111.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406013	5	504	148.0	111.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406014	5	504	148.0	111.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406015	5	504	148.0	111.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406016	5	504	148.0	111.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406017	5	504	148.0	111.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406018	5	504	148.0	111.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406019	5	504	148.0	111.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406020	5	504	148.0	111.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406021	5	504	158.0	119.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406022	5	504	168.0	126.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406023	5	504	178.0	134.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406024	5	504	178.0	134.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406025	5	504	188.0	141.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406026	5	504	188.0	141.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406027	5	504	188.0	141.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406028	5	504	188.0	141.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406029	5	504	198.0	149.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406030	5	504	198.0	149.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406031	5	504	198.0	149.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406032	5	504	198.0	149.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406033	5	504	208.0	156.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406034	5	504	208.0	156.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406035	5	504	220.0	165.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406036	5	504	228.0	171.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406037	5	504	228.0	171.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406038	5	504	228.0	171.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406039	5	504	238.0	179.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406040	5	504	238.0	179.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406041	5	504	245.0	184.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406042	5	504	248.0	186.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406043	5	504	258.0	194.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406044	5	504	268.0	201.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406045	5	504	278.0	209.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406046	5	504	288.0	216.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406047	5	504	288.0	216.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406048	5	504	288.0	216.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406049	5	504	288.0	216.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406050	5	504	288.0	216.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406051	5	504	378.0	284.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406052	5	504	378.0	284.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406053	5	504	378.0	284.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406054	5	504	398.0	299.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406055	5	504	398.0	299.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406056	5	504	478.0	359.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406057	5	504	498.0	374.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406058	5	504	498.0	374.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406059	5	504	498.0	374.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406060	5	504	548.0	411.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406061	5	504	598.0	449.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406062	5	504	598.0	449.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406063	5	504	598.0	449.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406064	5	504	598.0	449.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406065	5	504	598.0	449.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406066	5	504	1080.0	810.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406067	5	504	1080.0	810.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406068	5	504	1080.0	810.0
50406	Japanese Japanese	Trick	Other Kamaboko	P050406069	5	504	1080.0	810.0
50407	Japanese Japanese	Trick	Cooking product	P050407001	5	504	138.0	104.0
50407	Japanese Japanese	Trick	Cooking product	P050407002	5	504	138.0	104.0
50407	Japanese Japanese	Trick	Cooking product	P050407003	5	504	148.0	111.0
50407	Japanese Japanese	Trick	Cooking product	P050407004	5	504	148.0	111.0
50407	Japanese Japanese	Trick	Cooking product	P050407005	5	504	178.0	134.0
50407	Japanese Japanese	Trick	Cooking product	P050407006	5	504	178.0	134.0
50407	Japanese Japanese	Trick	Cooking product	P050407007	5	504	178.0	134.0
50407	Japanese Japanese	Trick	Cooking product	P050407008	5	504	178.0	134.0
50407	Japanese Japanese	Trick	Cooking product	P050407009	5	504	178.0	134.0
50407	Japanese Japanese	Trick	Cooking product	P050407010	5	504	178.0	134.0
50407	Japanese Japanese	Trick	Cooking product	P050407011	5	504	178.0	134.0
50407	Japanese Japanese	Trick	Cooking product	P050407012	5	504	178.0	134.0
50407	Japanese Japanese	Trick	Cooking product	P050407013	5	504	178.0	134.0
50407	Japanese Japanese	Trick	Cooking product	P050407014	5	504	198.0	149.0
50407	Japanese Japanese	Trick	Cooking product	P050407015	5	504	198.0	149.0
50407	Japanese Japanese	Trick	Cooking product	P050407016	5	504	198.0	149.0
50407	Japanese Japanese	Trick	Cooking product	P050407017	5	504	198.0	149.0
50407	Japanese Japanese	Trick	Cooking product	P050407018	5	504	228.0	171.0
50407	Japanese Japanese	Trick	Cooking product	P050407019	5	504	238.0	179.0
50407	Japanese Japanese	Trick	Cooking product	P050407020	5	504	258.0	194.0
50407	Japanese Japanese	Trick	Cooking product	P050407021	5	504	258.0	194.0
50407	Japanese Japanese	Trick	Cooking product	P050407022	5	504	278.0	209.0
50407	Japanese Japanese	Trick	Cooking product	P050407023	5	504	288.0	216.0
50407	Japanese Japanese	Trick	Cooking product	P050407024	5	504	338.0	254.0
50407	Japanese Japanese	Trick	Cooking product	P050407025	5	504	398.0	299.0
50407	Japanese Japanese	Trick	Cooking product	P050407026	5	504	398.0	299.0
50407	Japanese Japanese	Trick	Cooking product	P050407027	5	504	398.0	299.0
50501	Japanese Japanese	frozen food	Frozen vegetables	P050501001	5	505	135.0	101.0
50501	Japanese Japanese	frozen food	Frozen vegetables	P050501002	5	505	135.0	101.0
50501	Japanese Japanese	frozen food	Frozen vegetables	P050501003	5	505	148.0	111.0
50501	Japanese Japanese	frozen food	Frozen vegetables	P050501004	5	505	171.0	128.0
50501	Japanese Japanese	frozen food	Frozen vegetables	P050501005	5	505	198.0	149.0
50501	Japanese Japanese	frozen food	Frozen vegetables	P050501006	5	505	200.0	150.0
50501	Japanese Japanese	frozen food	Frozen vegetables	P050501007	5	505	207.0	155.0
50501	Japanese Japanese	frozen food	Frozen vegetables	P050501008	5	505	207.0	155.0
50501	Japanese Japanese	frozen food	Frozen vegetables	P050501009	5	505	216.0	162.0
50501	Japanese Japanese	frozen food	Frozen vegetables	P050501010	5	505	216.0	162.0
50501	Japanese Japanese	frozen food	Frozen vegetables	P050501011	5	505	216.0	162.0
50501	Japanese Japanese	frozen food	Frozen vegetables	P050501012	5	505	216.0	162.0
50501	Japanese Japanese	frozen food	Frozen vegetables	P050501013	5	505	225.0	169.0
50501	Japanese Japanese	frozen food	Frozen vegetables	P050501014	5	505	225.0	169.0
50501	Japanese Japanese	frozen food	Frozen vegetables	P050501015	5	505	234.0	176.0
50501	Japanese Japanese	frozen food	Frozen vegetables	P050501016	5	505	234.0	176.0
50501	Japanese Japanese	frozen food	Frozen vegetables	P050501017	5	505	234.0	176.0
50501	Japanese Japanese	frozen food	Frozen vegetables	P050501018	5	505	234.0	176.0
50501	Japanese Japanese	frozen food	Frozen vegetables	P050501019	5	505	234.0	176.0
50501	Japanese Japanese	frozen food	Frozen vegetables	P050501020	5	505	234.0	176.0
50501	Japanese Japanese	frozen food	Frozen vegetables	P050501021	5	505	243.0	182.0
